province,district,palika,sex,breakdown,sector,value
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Social work/volunteer,20 - 24,0.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Social work/volunteer,25 - 29,1.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Social work/volunteer,30 - 34,0.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Social work/volunteer,35 - 39,8.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Social work/volunteer,40 - 44,2.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Social work/volunteer,45 - 49,11.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Other,Total No. of children born alive in last 12 months,350.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Other,15 - 19,6.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Other,20 - 24,35.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Other,25 - 29,76.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Other,30 - 34,53.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Other,35 - 39,51.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Other,40 - 44,64.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Other,45 - 49,65.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,44.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Not Stated,15 - 19,0.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Not Stated,20 - 24,1.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Not Stated,25 - 29,13.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Not Stated,30 - 34,11.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Not Stated,35 - 39,6.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Not Stated,40 - 44,5.0
LUMBINI,Gulmi,Chhatrakot Gaunpalika,,Not Stated,45 - 49,8.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Total,Total No. of children born alive in last 12 months,2544.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Total,15 - 19,28.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Total,20 - 24,200.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Total,25 - 29,427.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Total,30 - 34,414.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Total,35 - 39,424.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Total,40 - 44,493.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Total,45 - 49,558.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Student,Total No. of children born alive in last 12 months,17.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Student,15 - 19,4.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Student,20 - 24,8.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Student,25 - 29,4.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Student,30 - 34,1.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Student,35 - 39,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Student,40 - 44,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Student,45 - 49,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,1744.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Household chores,15 - 19,13.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Household chores,20 - 24,118.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Household chores,25 - 29,277.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Household chores,30 - 34,262.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Household chores,35 - 39,302.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Household chores,40 - 44,382.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Household chores,45 - 49,390.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Family care,Total No. of children born alive in last 12 months,247.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Family care,15 - 19,7.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Family care,20 - 24,26.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Family care,25 - 29,57.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Family care,30 - 34,38.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Family care,35 - 39,48.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Family care,40 - 44,34.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Family care,45 - 49,37.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,69.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Disable/sickness,15 - 19,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Disable/sickness,20 - 24,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Disable/sickness,25 - 29,2.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Disable/sickness,30 - 34,8.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Disable/sickness,35 - 39,4.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Disable/sickness,40 - 44,13.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Disable/sickness,45 - 49,42.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,22.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Penson / income,20 - 24,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Penson / income,25 - 29,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Penson / income,30 - 34,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Penson / income,35 - 39,4.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Penson / income,40 - 44,9.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Penson / income,45 - 49,9.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,44.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Social work/volunteer,20 - 24,1.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Social work/volunteer,25 - 29,9.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Social work/volunteer,30 - 34,11.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Social work/volunteer,35 - 39,5.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Social work/volunteer,40 - 44,11.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Social work/volunteer,45 - 49,7.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Other,Total No. of children born alive in last 12 months,393.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Other,15 - 19,4.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Other,20 - 24,45.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Other,25 - 29,78.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Other,30 - 34,91.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Other,35 - 39,61.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Other,40 - 44,44.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Other,45 - 49,70.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,8.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Not Stated,15 - 19,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Not Stated,20 - 24,2.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Not Stated,25 - 29,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Not Stated,30 - 34,3.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Not Stated,35 - 39,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Not Stated,40 - 44,0.0
LUMBINI,Gulmi,Ruruchhetra Gaunpalika,,Not Stated,45 - 49,3.0
LUMBINI,Gulmi,INSTITUTIONAL,,Total,Total No. of children born alive in last 12 months,2.0
LUMBINI,Gulmi,INSTITUTIONAL,,Total,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Total,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Total,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Total,30 - 34,2.0
LUMBINI,Gulmi,INSTITUTIONAL,,Total,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Total,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Total,45 - 49,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Student,Total No. of children born alive in last 12 months,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Student,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Student,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Student,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Student,30 - 34,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Student,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Student,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Student,45 - 49,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Household chores,Total No. of children born alive in last 12 months,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Household chores,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Household chores,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Household chores,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Household chores,30 - 34,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Household chores,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Household chores,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Household chores,45 - 49,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Family care,Total No. of children born alive in last 12 months,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Family care,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Family care,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Family care,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Family care,30 - 34,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Family care,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Family care,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Family care,45 - 49,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Disable/sickness,Total No. of children born alive in last 12 months,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Disable/sickness,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Disable/sickness,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Disable/sickness,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Disable/sickness,30 - 34,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Disable/sickness,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Disable/sickness,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Disable/sickness,45 - 49,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Penson / income,Total No. of children born alive in last 12 months,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Penson / income,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Penson / income,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Penson / income,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Penson / income,30 - 34,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Penson / income,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Penson / income,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Penson / income,45 - 49,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Social work/volunteer,Total No. of children born alive in last 12 months,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Social work/volunteer,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Social work/volunteer,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Social work/volunteer,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Social work/volunteer,30 - 34,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Social work/volunteer,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Social work/volunteer,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Social work/volunteer,45 - 49,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Other,Total No. of children born alive in last 12 months,2.0
LUMBINI,Gulmi,INSTITUTIONAL,,Other,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Other,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Other,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Other,30 - 34,2.0
LUMBINI,Gulmi,INSTITUTIONAL,,Other,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Other,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Other,45 - 49,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Not Stated,Total No. of children born alive in last 12 months,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Not Stated,15 - 19,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Not Stated,20 - 24,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Not Stated,25 - 29,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Not Stated,30 - 34,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Not Stated,35 - 39,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Not Stated,40 - 44,0.0
LUMBINI,Gulmi,INSTITUTIONAL,,Not Stated,45 - 49,0.0
LUMBINI,Arghakhanchi,,,Total,Total No. of children born alive in last 12 months,36871.0
LUMBINI,Arghakhanchi,,,Total,15 - 19,534.0
LUMBINI,Arghakhanchi,,,Total,20 - 24,3526.0
LUMBINI,Arghakhanchi,,,Total,25 - 29,6255.0
LUMBINI,Arghakhanchi,,,Total,30 - 34,6273.0
LUMBINI,Arghakhanchi,,,Total,35 - 39,6487.0
LUMBINI,Arghakhanchi,,,Total,40 - 44,6808.0
LUMBINI,Arghakhanchi,,,Total,45 - 49,6988.0
LUMBINI,Arghakhanchi,,,Student,Total No. of children born alive in last 12 months,279.0
LUMBINI,Arghakhanchi,,,Student,15 - 19,48.0
LUMBINI,Arghakhanchi,,,Student,20 - 24,152.0
LUMBINI,Arghakhanchi,,,Student,25 - 29,58.0
LUMBINI,Arghakhanchi,,,Student,30 - 34,10.0
LUMBINI,Arghakhanchi,,,Student,35 - 39,8.0
LUMBINI,Arghakhanchi,,,Student,40 - 44,3.0
LUMBINI,Arghakhanchi,,,Student,45 - 49,0.0
LUMBINI,Arghakhanchi,,,Household chores,Total No. of children born alive in last 12 months,23876.0
LUMBINI,Arghakhanchi,,,Household chores,15 - 19,262.0
LUMBINI,Arghakhanchi,,,Household chores,20 - 24,1952.0
LUMBINI,Arghakhanchi,,,Household chores,25 - 29,3858.0
LUMBINI,Arghakhanchi,,,Household chores,30 - 34,4105.0
LUMBINI,Arghakhanchi,,,Household chores,35 - 39,4435.0
LUMBINI,Arghakhanchi,,,Household chores,40 - 44,4636.0
LUMBINI,Arghakhanchi,,,Household chores,45 - 49,4628.0
LUMBINI,Arghakhanchi,,,Family care,Total No. of children born alive in last 12 months,5127.0
LUMBINI,Arghakhanchi,,,Family care,15 - 19,102.0
LUMBINI,Arghakhanchi,,,Family care,20 - 24,653.0
LUMBINI,Arghakhanchi,,,Family care,25 - 29,1052.0
LUMBINI,Arghakhanchi,,,Family care,30 - 34,953.0
LUMBINI,Arghakhanchi,,,Family care,35 - 39,893.0
LUMBINI,Arghakhanchi,,,Family care,40 - 44,764.0
LUMBINI,Arghakhanchi,,,Family care,45 - 49,710.0
LUMBINI,Arghakhanchi,,,Disable/sickness,Total No. of children born alive in last 12 months,807.0
LUMBINI,Arghakhanchi,,,Disable/sickness,15 - 19,1.0
LUMBINI,Arghakhanchi,,,Disable/sickness,20 - 24,26.0
LUMBINI,Arghakhanchi,,,Disable/sickness,25 - 29,39.0
LUMBINI,Arghakhanchi,,,Disable/sickness,30 - 34,103.0
LUMBINI,Arghakhanchi,,,Disable/sickness,35 - 39,121.0
LUMBINI,Arghakhanchi,,,Disable/sickness,40 - 44,209.0
LUMBINI,Arghakhanchi,,,Disable/sickness,45 - 49,308.0
LUMBINI,Arghakhanchi,,,Penson / income,Total No. of children born alive in last 12 months,123.0
LUMBINI,Arghakhanchi,,,Penson / income,15 - 19,2.0
LUMBINI,Arghakhanchi,,,Penson / income,20 - 24,7.0
LUMBINI,Arghakhanchi,,,Penson / income,25 - 29,24.0
LUMBINI,Arghakhanchi,,,Penson / income,30 - 34,15.0
LUMBINI,Arghakhanchi,,,Penson / income,35 - 39,23.0
LUMBINI,Arghakhanchi,,,Penson / income,40 - 44,28.0
LUMBINI,Arghakhanchi,,,Penson / income,45 - 49,24.0
LUMBINI,Arghakhanchi,,,Social work/volunteer,Total No. of children born alive in last 12 months,110.0
LUMBINI,Arghakhanchi,,,Social work/volunteer,15 - 19,0.0
LUMBINI,Arghakhanchi,,,Social work/volunteer,20 - 24,2.0
LUMBINI,Arghakhanchi,,,Social work/volunteer,25 - 29,12.0
LUMBINI,Arghakhanchi,,,Social work/volunteer,30 - 34,12.0
LUMBINI,Arghakhanchi,,,Social work/volunteer,35 - 39,18.0
LUMBINI,Arghakhanchi,,,Social work/volunteer,40 - 44,25.0
LUMBINI,Arghakhanchi,,,Social work/volunteer,45 - 49,41.0
LUMBINI,Arghakhanchi,,,Other,Total No. of children born alive in last 12 months,5964.0
LUMBINI,Arghakhanchi,,,Other,15 - 19,113.0
LUMBINI,Arghakhanchi,,,Other,20 - 24,697.0
LUMBINI,Arghakhanchi,,,Other,25 - 29,1115.0
LUMBINI,Arghakhanchi,,,Other,30 - 34,978.0
LUMBINI,Arghakhanchi,,,Other,35 - 39,884.0
LUMBINI,Arghakhanchi,,,Other,40 - 44,1018.0
LUMBINI,Arghakhanchi,,,Other,45 - 49,1159.0
LUMBINI,Arghakhanchi,,,Not Stated,Total No. of children born alive in last 12 months,585.0
LUMBINI,Arghakhanchi,,,Not Stated,15 - 19,6.0
LUMBINI,Arghakhanchi,,,Not Stated,20 - 24,37.0
LUMBINI,Arghakhanchi,,,Not Stated,25 - 29,97.0
LUMBINI,Arghakhanchi,,,Not Stated,30 - 34,97.0
LUMBINI,Arghakhanchi,,,Not Stated,35 - 39,105.0
LUMBINI,Arghakhanchi,,,Not Stated,40 - 44,125.0
LUMBINI,Arghakhanchi,,,Not Stated,45 - 49,118.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Total,Total No. of children born alive in last 12 months,2089.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Total,15 - 19,31.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Total,20 - 24,220.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Total,25 - 29,369.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Total,30 - 34,361.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Total,35 - 39,330.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Total,40 - 44,349.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Total,45 - 49,429.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Student,Total No. of children born alive in last 12 months,22.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Student,15 - 19,4.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Student,20 - 24,10.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Student,25 - 29,6.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Student,30 - 34,2.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Student,35 - 39,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Student,40 - 44,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Student,45 - 49,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,1334.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Household chores,15 - 19,12.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Household chores,20 - 24,108.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Household chores,25 - 29,204.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Household chores,30 - 34,236.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Household chores,35 - 39,203.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Household chores,40 - 44,277.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Household chores,45 - 49,294.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Family care,Total No. of children born alive in last 12 months,404.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Family care,15 - 19,11.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Family care,20 - 24,62.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Family care,25 - 29,94.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Family care,30 - 34,81.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Family care,35 - 39,73.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Family care,40 - 44,30.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Family care,45 - 49,53.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,61.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Disable/sickness,15 - 19,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Disable/sickness,20 - 24,4.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Disable/sickness,25 - 29,6.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Disable/sickness,30 - 34,5.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Disable/sickness,35 - 39,12.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Disable/sickness,40 - 44,14.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Disable/sickness,45 - 49,20.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,6.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Penson / income,20 - 24,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Penson / income,25 - 29,2.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Penson / income,30 - 34,2.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Penson / income,35 - 39,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Penson / income,40 - 44,2.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Penson / income,45 - 49,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Social work/volunteer,20 - 24,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Social work/volunteer,25 - 29,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Social work/volunteer,30 - 34,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Social work/volunteer,35 - 39,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Social work/volunteer,40 - 44,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Social work/volunteer,45 - 49,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Other,Total No. of children born alive in last 12 months,236.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Other,15 - 19,4.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Other,20 - 24,36.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Other,25 - 29,55.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Other,30 - 34,32.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Other,35 - 39,40.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Other,40 - 44,17.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Other,45 - 49,52.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,26.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Not Stated,15 - 19,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Not Stated,20 - 24,0.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Not Stated,25 - 29,2.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Not Stated,30 - 34,3.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Not Stated,35 - 39,2.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Not Stated,40 - 44,9.0
LUMBINI,Arghakhanchi,Chhatradev Gaunpalika,,Not Stated,45 - 49,10.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Total,Total No. of children born alive in last 12 months,4384.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Total,15 - 19,58.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Total,20 - 24,401.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Total,25 - 29,662.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Total,30 - 34,714.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Total,35 - 39,828.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Total,40 - 44,818.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Total,45 - 49,903.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Student,Total No. of children born alive in last 12 months,48.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Student,15 - 19,15.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Student,20 - 24,22.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Student,25 - 29,11.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Student,30 - 34,0.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Student,35 - 39,0.0
LUMBINI,Arghakhanchi,Malarani Gaunpalika,,Student,40 - 44,0.0
